Date,CALF,EES,EPS,EZM,FNDA,FNDB,FNDX,IUS,IUSS,PRF,PRFZ,RWJ,RWK,RWL
31/07/2019,42815365,797133475,284029596,1148449563,3425129927,286194064,5287572092,115184740,24803881,5430839918,2027023047,403285315,353828250,950268541
30/08/2019,41079864,742107054,280088383,1082657522,3321414417,277476886,5196489839,117186940,24724077,5242282452,1912928685,349392567,327412672,918156847
30/09/2019,41881694,798628374,299976160,1122672397,3479476042,285652520,5431161858,119984867,25529060,5337126301,1962604219,369913236,336358577,944608862
31/10/2019,43094996,787091029,306107836,1130457422,3575622285,287073617,5664032698,122575853,25858464,5445155465,1897433942,357300931,342429059,967937182
29/11/2019,44845546,805077809,352108965,1133882609,3739493682,297310571,5972348611,129722072,26708674,5535113728,1949592761,355888829,348639391,1008040984
31/12/2019,46165934,829726411,421903851,1139134580,3885219729,301868405,6207013995,134523591,27346428,5620822871,1977098651,351311398,354442372,1015709272
31/01/2020,43194887,742582025,430195752,1071226813,3795686229,292192383,6142657249,132140972,26387638,5424388679,1871361922,309629563,324422689,971640495
28/02/2020,37475578,652836564,391422100,945082007,3433386149,262017501,5554209132,120511468,24979252,4847344069,1737405355,271440889,287627705,859926899
31/03/2020,14817104,419666252,341424008,563252141,2926139546,216218246,4864421736,106263556,20217513,3795754156,1257014421,187732239,196908971,669336579
30/04/2020,14533746,430710622,366192413,595439805,3300399017,229612474,5548633397,120899590,24210690,4010585311,1448242226,209063839,227345358,720080224
29/05/2020,18513074,408520059,374358384,593828414,3388391270,227029052,5754190672,126828023,26085456,4064069511,1535911704,206595627,210363463,727044329
30/06/2020,23578821,398550605,371861289,559641078,2751388443,228165507,4304376339,131464816,26342038,3793834584,1394925363,205528128,198416457,721962008
31/07/2020,25844024,392936454,390010043,542004229,2856559486,227892348,4447461735,136925711,27580925,3867417190,1456735049,216754462,202860274,741272902
31/08/2020,27377481,405526809,424312281,548646414,3005597454,241402208,4737609965,143213178,29167017,4020749231,1492585278,233742634,209365046,782082834
30/09/2020,34179740,379280111,408995437,512689797,2846345289,222725240,4524417362,137005618,27951012,3817796212,1416327055,214694562,197322435,755463715
30/10/2020,35349419,368087189,396188495,514225106,2899592224,219876062,4456978603,134530103,28299520,3732287509,1427910451,214581567,201005727,716972910
30/11/2020,51590393,438019451,444577651,591615956,3451097885,250476335,5150509698,154197689,33959002,4238129826,1657543174,264141732,238820306,813317260
31/12/2020,59331682,474434414,461657707,617516996,3718666161,264721425,5404284311,154744862,33661055,4374184852,1748361400,290115346,257774107,836364996
29/01/2021,101067586,480753925,454429116,633164782,3850435263,271904584,5576237776,155284425,33684420,4406892608,1775519859,378747447,294908682,839524638
26/02/2021,135343464,520899299,483470790,663649135,4080744314,284725467,5850395954,160692653,33390644,4533645468,1880570969,350620534,320422340,875711462
31/03/2021,224805623,609327005,510793814,706997029,4189670373,325460431,6410969945,166118282,35506230,4971566906,1904551590,480811035,380925343,957535764
30/04/2021,269748324,637619207,556194888,742206978,4344750667,348460067,6700401232,169039254,34458981,5110559729,1949532364,563747964,398881493,1013634746
31/05/2021,359055397,641850816,573590384,763341146,4586851638,364292986,7105051732,173281875,35862974,5270629899,1994546312,682645732,437217522,1065914863
30/06/2021,403871602,619247223,579606258,733165974,4640305032,369908307,7162112272,180727900,44719192,5242609631,2006491119,711665580,409437126,1076082098
30/07/2021,396363025,606657128,591895310,729764331,4549118959,375140233,7177142570,174616033,38492525,5301593503,1965308894,646889319,395303086,1041725289
31/08/2021,432528230,608447862,618160981,742984627,4694803083,383750182,7442056200,179046899,39016843,5406394654,2008675978,645477770,393816620,1049098344
30/09/2021,440590980,596321754,590715365,738408784,4618164083,374687339,7241894652,172853740,38607579,5240641449,1966274534,643756841,374387616,1021793235
29/10/2021,512934532,652111606,629825109,799667425,4862125205,396737685,8147756426,183290564,39245200,5559096317,1881820300,688361317,400863874,1085451497
30/11/2021,570134551,645891644,606128080,785191761,4757715502,396416203,7768652847,183744612,41695303,5474840380,1827277186,709848147,392009713,1071485898
31/12/2021,619591441,667596229,694785391,835308814,5023182936,417664435,8869166415,199697175,48251843,5786857558,1914335672,737380735,399716639,1130925896
