Date, Open, High, Low, Close
01/21/16, 1373.54, 1373.54, 1373.54, 1373.54
01/20/16, 1367.64, 1367.64, 1367.64, 1367.64
01/19/16, 1381.53, 1381.53, 1381.53, 1381.53
01/15/16, 1383.72, 1383.72, 1383.72, 1383.72
01/14/16, 1413.31, 1413.31, 1413.31, 1413.31
01/13/16, 1391.26, 1391.26, 1391.26, 1391.26
01/12/16, 1428.48, 1428.48, 1428.48, 1428.48
01/11/16, 1418.81, 1418.81, 1418.81, 1418.81
01/08/16, 1419.38, 1419.38, 1419.38, 1419.38
01/07/16, 1435.78, 1435.78, 1435.78, 1435.78
01/06/16, 1471.50, 1471.50, 1471.50, 1471.50
01/05/16, 1491.81, 1491.81, 1491.81, 1491.81
01/04/16, 1489.05, 1489.05, 1489.05, 1489.05
12/31/15, 1512.75, 1512.75, 1512.75, 1512.75
12/30/15, 1526.73, 1526.73, 1526.73, 1526.73
12/29/15, 1538.07, 1538.07, 1538.07, 1538.07
12/28/15, 1522.45, 1522.45, 1522.45, 1522.45
12/24/15, 1526.42, 1526.42, 1526.42, 1526.42
12/23/15, 1528.12, 1528.12, 1528.12, 1528.12
12/22/15, 1508.82, 1508.82, 1508.82, 1508.82
12/21/15, 1495.85, 1495.85, 1495.85, 1495.85
12/18/15, 1484.95, 1484.95, 1484.95, 1484.95
12/17/15, 1510.15, 1510.15, 1510.15, 1510.15
12/16/15, 1532.44, 1532.44, 1532.44, 1532.44
12/15/15, 1510.47, 1510.47, 1510.47, 1510.47
12/14/15, 1493.93, 1493.93, 1493.93, 1493.93
12/11/15, 1489.90, 1489.90, 1489.90, 1489.90
12/10/15, 1519.57, 1519.57, 1519.57, 1519.57
12/09/15, 1515.86, 1515.86, 1515.86, 1515.86
12/08/15, 1528.36, 1528.36, 1528.36, 1528.36
12/07/15, 1537.92, 1537.92, 1537.92, 1537.92
12/04/15, 1550.72, 1550.72, 1550.72, 1550.72
12/03/15, 1522.25, 1522.25, 1522.25, 1522.25
12/02/15, 1545.06, 1545.06, 1545.06, 1545.06
12/01/15, 1562.14, 1562.14, 1562.14, 1562.14
11/30/15, 1546.77, 1546.77, 1546.77, 1546.77
11/27/15, 1553.90, 1553.90, 1553.90, 1553.90
11/25/15, 1552.35, 1552.35, 1552.35, 1552.35
11/24/15, 1551.03, 1551.03, 1551.03, 1551.03
11/23/15, 1547.85, 1547.85, 1547.85, 1547.85
11/20/15, 1548.52, 1548.52, 1548.52, 1548.52
11/19/15, 1542.49, 1542.49, 1542.49, 1542.49
11/18/15, 1544.74, 1544.74, 1544.74, 1544.74
11/17/15, 1520.24, 1520.24, 1520.24, 1520.24
11/16/15, 1522.51, 1522.51, 1522.51, 1522.51
11/13/15, 1501.67, 1501.67, 1501.67, 1501.67
11/12/15, 1517.50, 1517.50, 1517.50, 1517.50
11/11/15, 1540.31, 1540.31, 1540.31, 1540.31
11/10/15, 1546.41, 1546.41, 1546.41, 1546.41
11/09/15, 1543.85, 1543.85, 1543.85, 1543.85
11/06/15, 1559.24, 1559.24, 1559.24, 1559.24
11/05/15, 1559.15, 1559.15, 1559.15, 1559.15
11/04/15, 1560.94, 1560.94, 1560.94, 1560.94
11/03/15, 1565.79, 1565.79, 1565.79, 1565.79
11/02/15, 1561.71, 1561.71, 1561.71, 1561.71
10/30/15, 1541.82, 1541.82, 1541.82, 1541.82
10/29/15, 1548.21, 1548.21, 1548.21, 1548.21
10/28/15, 1550.88, 1550.88, 1550.88, 1550.88
10/27/15, 1529.86, 1529.86, 1529.86, 1529.86
10/26/15, 1535.51, 1535.51, 1535.51, 1535.51
10/23/15, 1538.81, 1538.81, 1538.81, 1538.81
10/22/15, 1523.19, 1523.19, 1523.19, 1523.19
10/21/15, 1500.76, 1500.76, 1500.76, 1500.76
10/20/15, 1511.82, 1511.82, 1511.82, 1511.82
10/19/15, 1513.94, 1513.94, 1513.94, 1513.94
10/16/15, 1513.30, 1513.30, 1513.30, 1513.30
10/15/15, 1507.72, 1507.72, 1507.72, 1507.72
10/14/15, 1484.93, 1484.93, 1484.93, 1484.93
10/13/15, 1492.57, 1492.57, 1492.57, 1492.57
10/12/15, 1504.07, 1504.07, 1504.07, 1504.07
10/09/15, 1503.09, 1503.09, 1503.09, 1503.09
10/08/15, 1501.54, 1501.54, 1501.54, 1501.54
10/07/15, 1488.53, 1488.53, 1488.53, 1488.53
10/06/15, 1475.18, 1475.18, 1475.18, 1475.18
10/05/15, 1481.29, 1481.29, 1481.29, 1481.29
10/02/15, 1454.14, 1454.14, 1454.14, 1454.14
10/01/15, 1433.06, 1433.06, 1433.06, 1433.06
09/30/15, 1431.07, 1431.07, 1431.07, 1431.07
09/29/15, 1404.96, 1404.96, 1404.96, 1404.96
09/28/15, 1404.79, 1404.79, 1404.79, 1404.79
09/25/15, 1443.45, 1443.45, 1443.45, 1443.45
09/24/15, 1446.44, 1446.44, 1446.44, 1446.44
09/23/15, 1451.84, 1451.84, 1451.84, 1451.84
09/22/15, 1455.28, 1455.28, 1455.28, 1455.28
09/21/15, 1474.26, 1474.26, 1474.26, 1474.26
09/18/15, 1469.08, 1469.08, 1469.08, 1469.08
09/17/15, 1492.70, 1492.70, 1492.70, 1492.70
09/16/15, 1495.02, 1495.02, 1495.02, 1495.02
09/15/15, 1482.12, 1482.12, 1482.12, 1482.12
09/14/15, 1463.99, 1463.99, 1463.99, 1463.99
09/11/15, 1469.87, 1469.87, 1469.87, 1469.87
09/10/15, 1463.34, 1463.34, 1463.34, 1463.34
09/09/15, 1456.35, 1456.35, 1456.35, 1456.35
09/08/15, 1476.16, 1476.16, 1476.16, 1476.16
09/04/15, 1440.73, 1440.73, 1440.73, 1440.73
09/03/15, 1461.56, 1461.56, 1461.56, 1461.56
09/02/15, 1459.66, 1459.66, 1459.66, 1459.66
09/01/15, 1434.27, 1434.27, 1434.27, 1434.27
08/31/15, 1476.98, 1476.98, 1476.98, 1476.98
08/28/15, 1488.75, 1488.75, 1488.75, 1488.75
08/27/15, 1485.89, 1485.89, 1485.89, 1485.89
08/26/15, 1450.96, 1450.96, 1450.96, 1450.96
08/25/15, 1400.02, 1400.02, 1400.02, 1400.02
08/24/15, 1417.59, 1417.59, 1417.59, 1417.59
08/21/15, 1475.75, 1475.75, 1475.75, 1475.75
08/20/15, 1520.53, 1520.53, 1520.53, 1520.53
08/19/15, 1554.59, 1554.59, 1554.59, 1554.59
08/18/15, 1567.96, 1567.96, 1567.96, 1567.96
08/17/15, 1573.02, 1573.02, 1573.02, 1573.02
08/14/15, 1563.58, 1563.58, 1563.58, 1563.58
08/13/15, 1557.02, 1557.02, 1557.02, 1557.02
08/12/15, 1559.14, 1559.14, 1559.14, 1559.14
08/11/15, 1558.27, 1558.27, 1558.27, 1558.27
08/10/15, 1573.07, 1573.07, 1573.07, 1573.07
08/07/15, 1553.05, 1553.05, 1553.05, 1553.05
08/06/15, 1557.90, 1557.90, 1557.90, 1557.90
08/05/15, 1571.29, 1571.29, 1571.29, 1571.29
08/04/15, 1566.30, 1566.30, 1566.30, 1566.30
08/03/15, 1569.53, 1569.53, 1569.53, 1569.53
07/31/15, 1574.44, 1574.44, 1574.44, 1574.44
07/30/15, 1576.43, 1576.43, 1576.43, 1576.43
07/29/15, 1575.64, 1575.64, 1575.64, 1575.64
07/28/15, 1564.37, 1564.37, 1564.37, 1564.37
07/27/15, 1545.62, 1545.62, 1545.62, 1545.62
07/24/15, 1555.91, 1555.91, 1555.91, 1555.91
07/23/15, 1572.95, 1572.95, 1572.95, 1572.95
07/22/15, 1582.30, 1582.30, 1582.30, 1582.30
07/21/15, 1585.01, 1585.01, 1585.01, 1585.01
07/20/15, 1592.20, 1592.20, 1592.20, 1592.20
07/17/15, 1592.13, 1592.13, 1592.13, 1592.13
07/16/15, 1591.95, 1591.95, 1591.95, 1591.95
07/15/15, 1580.19, 1580.19, 1580.19, 1580.19
07/14/15, 1583.05, 1583.05, 1583.05, 1583.05
07/13/15, 1575.47, 1575.47, 1575.47, 1575.47
07/10/15, 1558.69, 1558.69, 1558.69, 1558.69
07/09/15, 1539.70, 1539.70, 1539.70, 1539.70
07/08/15, 1535.99, 1535.99, 1535.99, 1535.99
07/07/15, 1562.11, 1562.11, 1562.11, 1562.11
07/06/15, 1553.46, 1553.46, 1553.46, 1553.46
07/02/15, 1558.96, 1558.96, 1558.96, 1558.96
07/01/15, 1560.25, 1560.25, 1560.25, 1560.25
06/30/15, 1550.72, 1550.72, 1550.72, 1550.72
06/29/15, 1545.71, 1545.71, 1545.71, 1545.71
06/26/15, 1579.44, 1579.44, 1579.44, 1579.44
06/25/15, 1580.63, 1580.63, 1580.63, 1580.63
06/24/15, 1585.08, 1585.08, 1585.08, 1585.08
06/23/15, 1597.71, 1597.71, 1597.71, 1597.71
06/22/15, 1596.31, 1596.31, 1596.31, 1596.31
06/19/15, 1587.13, 1587.13, 1587.13, 1587.13
06/18/15, 1594.28, 1594.28, 1594.28, 1594.28
06/17/15, 1578.59, 1578.59, 1578.59, 1578.59
06/16/15, 1575.92, 1575.92, 1575.92, 1575.92
06/15/15, 1567.11, 1567.11, 1567.11, 1567.11
06/12/15, 1574.28, 1574.28, 1574.28, 1574.28
06/11/15, 1584.41, 1584.41, 1584.41, 1584.41
06/10/15, 1581.19, 1581.19, 1581.19, 1581.19
06/09/15, 1562.68, 1562.68, 1562.68, 1562.68
06/08/15, 1562.80, 1562.80, 1562.80, 1562.80
06/05/15, 1573.23, 1573.23, 1573.23, 1573.23
06/04/15, 1573.35, 1573.35, 1573.35, 1573.35
06/03/15, 1587.16, 1587.16, 1587.16, 1587.16
06/02/15, 1582.49, 1582.49, 1582.49, 1582.49
06/01/15, 1583.43, 1583.43, 1583.43, 1583.43
05/29/15, 1580.28, 1580.28, 1580.28, 1580.28
05/28/15, 1589.88, 1589.88, 1589.88, 1589.88
05/27/15, 1591.90, 1591.90, 1591.90, 1591.90
05/26/15, 1577.51, 1577.51, 1577.51, 1577.51
05/22/15, 1593.69, 1593.69, 1593.69, 1593.69
05/21/15, 1597.07, 1597.07, 1597.07, 1597.07
05/20/15, 1593.81, 1593.81, 1593.81, 1593.81
05/19/15, 1594.86, 1594.86, 1594.86, 1594.86
05/18/15, 1596.28, 1596.28, 1596.28, 1596.28
05/15/15, 1589.83, 1589.83, 1589.83, 1589.83
05/14/15, 1588.49, 1588.49, 1588.49, 1588.49
05/13/15, 1572.11, 1572.11, 1572.11, 1572.11
05/12/15, 1572.61, 1572.61, 1572.61, 1572.61
05/11/15, 1576.92, 1576.92, 1576.92, 1576.92
05/08/15, 1583.66, 1583.66, 1583.66, 1583.66
05/07/15, 1564.14, 1564.14, 1564.14, 1564.14
05/06/15, 1557.89, 1557.89, 1557.89, 1557.89
05/05/15, 1563.21, 1563.21, 1563.21, 1563.21
05/04/15, 1582.57, 1582.57, 1582.57, 1582.57
05/01/15, 1577.73, 1577.73, 1577.73, 1577.73
04/30/15, 1561.87, 1561.87, 1561.87, 1561.87
04/29/15, 1579.42, 1579.42, 1579.42, 1579.42
04/28/15, 1586.20, 1586.20, 1586.20, 1586.20
04/27/15, 1582.33, 1582.33, 1582.33, 1582.33
04/24/15, 1590.55, 1590.55, 1590.55, 1590.55
04/23/15, 1588.91, 1588.91, 1588.91, 1588.91
04/22/15, 1584.53, 1584.53, 1584.53, 1584.53
04/21/15, 1577.43, 1577.43, 1577.43, 1577.43
04/20/15, 1579.07, 1579.07, 1579.07, 1579.07
04/17/15, 1565.08, 1565.08, 1565.08, 1565.08
04/16/15, 1583.61, 1583.61, 1583.61, 1583.61
04/15/15, 1584.86, 1584.86, 1584.86, 1584.86
04/14/15, 1576.40, 1576.40, 1576.40, 1576.40
04/13/15, 1574.38, 1574.38, 1574.38, 1574.38
04/10/15, 1580.76, 1580.76, 1580.76, 1580.76
04/09/15, 1573.05, 1573.05, 1573.05, 1573.05
04/08/15, 1567.64, 1567.64, 1567.64, 1567.64
04/07/15, 1562.37, 1562.37, 1562.37, 1562.37
04/06/15, 1566.52, 1566.52, 1566.52, 1566.52
04/02/15, 1556.53, 1556.53, 1556.53, 1556.53
04/01/15, 1550.90, 1550.90, 1550.90, 1550.90
03/31/15, 1556.73, 1556.73, 1556.73, 1556.73
03/30/15, 1569.07, 1569.07, 1569.07, 1569.07
03/27/15, 1549.87, 1549.87, 1549.87, 1549.87
03/26/15, 1545.10, 1545.10, 1545.10, 1545.10
03/25/15, 1548.50, 1548.50, 1548.50, 1548.50
03/24/15, 1572.81, 1572.81, 1572.81, 1572.81
03/23/15, 1581.53, 1581.53, 1581.53, 1581.53
03/20/15, 1584.48, 1584.48, 1584.48, 1584.48
03/19/15, 1570.57, 1570.57, 1570.57, 1570.57
03/18/15, 1576.69, 1576.69, 1576.69, 1576.69
03/17/15, 1558.51, 1558.51, 1558.51, 1558.51
03/16/15, 1561.91, 1561.91, 1561.91, 1561.91
03/13/15, 1542.58, 1542.58, 1542.58, 1542.58
03/12/15, 1551.52, 1551.52, 1551.52, 1551.52
03/11/15, 1532.00, 1532.00, 1532.00, 1532.00
03/10/15, 1532.69, 1532.69, 1532.69, 1532.69
03/09/15, 1557.69, 1557.69, 1557.69, 1557.69
03/06/15, 1551.86, 1551.86, 1551.86, 1551.86
03/05/15, 1573.77, 1573.77, 1573.77, 1573.77
03/04/15, 1571.37, 1571.37, 1571.37, 1571.37
03/03/15, 1578.18, 1578.18, 1578.18, 1578.18
03/02/15, 1585.15, 1585.15, 1585.15, 1585.15
02/27/15, 1575.17, 1575.17, 1575.17, 1575.17
02/26/15, 1580.37, 1580.37, 1580.37, 1580.37
02/25/15, 1582.43, 1582.43, 1582.43, 1582.43
02/24/15, 1582.81, 1582.81, 1582.81, 1582.81
02/23/15, 1579.13, 1579.13, 1579.13, 1579.13
02/20/15, 1579.78, 1579.78, 1579.78, 1579.78
02/19/15, 1570.31, 1570.31, 1570.31, 1570.31
02/18/15, 1571.68, 1571.68, 1571.68, 1571.68
02/17/15, 1570.97, 1570.97, 1570.97, 1570.97
02/13/15, 1568.65, 1568.65, 1568.65, 1568.65
02/12/15, 1561.72, 1561.72, 1561.72, 1561.72
02/11/15, 1546.49, 1546.49, 1546.49, 1546.49
02/10/15, 1546.58, 1546.58, 1546.58, 1546.58
02/09/15, 1531.19, 1531.19, 1531.19, 1531.19
02/06/15, 1538.25, 1538.25, 1538.25, 1538.25
02/05/15, 1543.36, 1543.36, 1543.36, 1543.36
02/04/15, 1526.72, 1526.72, 1526.72, 1526.72
02/03/15, 1532.98, 1532.98, 1532.98, 1532.98
02/02/15, 1510.43, 1510.43, 1510.43, 1510.43
01/30/15, 1492.44, 1492.44, 1492.44, 1492.44
01/29/15, 1512.70, 1512.70, 1512.70, 1512.70
01/28/15, 1498.62, 1498.62, 1498.62, 1498.62
01/27/15, 1519.49, 1519.49, 1519.49, 1519.49
01/26/15, 1537.61, 1537.61, 1537.61, 1537.61
01/23/15, 1531.23, 1531.23, 1531.23, 1531.23
01/22/15, 1538.46, 1538.46, 1538.46, 1538.46
01/21/15, 1514.63, 1514.63, 1514.63, 1514.63
01/20/15, 1508.10, 1508.10, 1508.10, 1508.10
01/16/15, 1507.05, 1507.05, 1507.05, 1507.05
01/15/15, 1486.55, 1486.55, 1486.55, 1486.55
01/14/15, 1501.93, 1501.93, 1501.93, 1501.93
01/13/15, 1510.26, 1510.26, 1510.26, 1510.26
01/12/15, 1513.36, 1513.36, 1513.36, 1513.36
01/09/15, 1524.94, 1524.94, 1524.94, 1524.94
01/08/15, 1537.59, 1537.59, 1537.59, 1537.59
01/07/15, 1511.01, 1511.01, 1511.01, 1511.01
01/06/15, 1493.54, 1493.54, 1493.54, 1493.54
01/05/15, 1508.07, 1508.07, 1508.07, 1508.07
01/02/15, 1535.39, 1535.39, 1535.39, 1535.39
12/31/14, 1536.34, 1536.34, 1536.34, 1536.34
12/30/14, 1551.41, 1551.41, 1551.41, 1551.41
12/29/14, 1558.92, 1558.92, 1558.92, 1558.92
12/26/14, 1556.92, 1556.92, 1556.92, 1556.92
12/24/14, 1551.16, 1551.16, 1551.16, 1551.16
12/23/14, 1550.55, 1550.55, 1550.55, 1550.55
12/22/14, 1547.92, 1547.92, 1547.92, 1547.92
12/19/14, 1542.06, 1542.06, 1542.06, 1542.06
12/18/14, 1534.94, 1534.94, 1534.94, 1534.94
12/17/14, 1500.81, 1500.81, 1500.81, 1500.81
12/16/14, 1469.26, 1469.26, 1469.26, 1469.26
12/15/14, 1480.57, 1480.57, 1480.57, 1480.57
12/12/14, 1490.80, 1490.80, 1490.80, 1490.80
12/11/14, 1514.44, 1514.44, 1514.44, 1514.44
12/10/14, 1507.67, 1507.67, 1507.67, 1507.67
12/09/14, 1533.77, 1533.77, 1533.77, 1533.77
12/08/14, 1531.70, 1531.70, 1531.70, 1531.70
12/05/14, 1543.86, 1543.86, 1543.86, 1543.86
12/04/14, 1540.55, 1540.55, 1540.55, 1540.55
12/03/14, 1542.78, 1542.78, 1542.78, 1542.78
12/02/14, 1535.65, 1535.65, 1535.65, 1535.65
12/01/14, 1525.75, 1525.75, 1525.75, 1525.75
11/28/14, 1538.78, 1538.78, 1538.78, 1538.78
11/26/14, 1544.75, 1544.75, 1544.75, 1544.75
11/25/14, 1540.52, 1540.52, 1540.52, 1540.52
11/24/14, 1542.01, 1542.01, 1542.01, 1542.01
11/21/14, 1536.00, 1536.00, 1536.00, 1536.00
11/20/14, 1528.44, 1528.44, 1528.44, 1528.44
11/19/14, 1523.86, 1523.86, 1523.86, 1523.86
11/18/14, 1527.48, 1527.48, 1527.48, 1527.48
11/17/14, 1519.37, 1519.37, 1519.37, 1519.37
11/14/14, 1519.75, 1519.75, 1519.75, 1519.75
11/13/14, 1519.47, 1519.47, 1519.47, 1519.47
11/12/14, 1520.37, 1520.37, 1520.37, 1520.37
11/11/14, 1520.27, 1520.27, 1520.27, 1520.27
11/10/14, 1519.22, 1519.22, 1519.22, 1519.22
11/07/14, 1514.35, 1514.35, 1514.35, 1514.35
11/06/14, 1513.67, 1513.67, 1513.67, 1513.67
11/05/14, 1507.28, 1507.28, 1507.28, 1507.28
11/04/14, 1500.17, 1500.17, 1500.17, 1500.17
11/03/14, 1505.34, 1505.34, 1505.34, 1505.34
10/31/14, 1505.48, 1505.48, 1505.48, 1505.48
10/30/14, 1487.37, 1487.37, 1487.37, 1487.37
10/29/14, 1478.25, 1478.25, 1478.25, 1478.25
10/28/14, 1481.00, 1481.00, 1481.00, 1481.00
10/27/14, 1461.23, 1461.23, 1461.23, 1461.23
10/24/14, 1463.63, 1463.63, 1463.63, 1463.63
10/23/14, 1454.14, 1454.14, 1454.14, 1454.14
10/22/14, 1435.71, 1435.71, 1435.71, 1435.71
10/21/14, 1447.77, 1447.77, 1447.77, 1447.77
10/20/14, 1419.49, 1419.49, 1419.49, 1419.49
10/17/14, 1406.17, 1406.17, 1406.17, 1406.17
10/16/14, 1390.42, 1390.42, 1390.42, 1390.42
10/15/14, 1387.13, 1387.13, 1387.13, 1387.13
10/14/14, 1395.11, 1395.11, 1395.11, 1395.11
10/13/14, 1390.99, 1390.99, 1390.99, 1390.99
10/10/14, 1413.36, 1413.36, 1413.36, 1413.36
10/09/14, 1431.53, 1431.53, 1431.53, 1431.53
10/08/14, 1462.55, 1462.55, 1462.55, 1462.55
10/07/14, 1438.23, 1438.23, 1438.23, 1438.23
10/06/14, 1460.59, 1460.59, 1460.59, 1460.59
10/03/14, 1463.93, 1463.93, 1463.93, 1463.93
10/02/14, 1448.29, 1448.29, 1448.29, 1448.29
10/01/14, 1446.92, 1446.92, 1446.92, 1446.92
09/30/14, 1466.83, 1466.83, 1466.83, 1466.83
09/29/14, 1473.12, 1473.12, 1473.12, 1473.12
09/26/14, 1476.62, 1476.62, 1476.62, 1476.62
09/25/14, 1464.30, 1464.30, 1464.30, 1464.30
09/24/14, 1487.82, 1487.82, 1487.82, 1487.82
09/23/14, 1476.53, 1476.53, 1476.53, 1476.53
09/22/14, 1485.71, 1485.71, 1485.71, 1485.71
09/19/14, 1499.91, 1499.91, 1499.91, 1499.91
09/18/14, 1502.41, 1502.41, 1502.41, 1502.41
09/17/14, 1495.66, 1495.66, 1495.66, 1495.66
09/16/14, 1493.64, 1493.64, 1493.64, 1493.64
09/15/14, 1483.13, 1483.13, 1483.13, 1483.13
09/12/14, 1486.93, 1486.93, 1486.93, 1486.93
09/11/14, 1496.78, 1496.78, 1496.78, 1496.78
09/10/14, 1494.47, 1494.47, 1494.47, 1494.47
09/09/14, 1488.95, 1488.95, 1488.95, 1488.95
09/08/14, 1499.63, 1499.63, 1499.63, 1499.63
09/05/14, 1503.14, 1503.14, 1503.14, 1503.14
09/04/14, 1496.04, 1496.04, 1496.04, 1496.04
09/03/14, 1499.11, 1499.11, 1499.11, 1499.11
09/02/14, 1501.23, 1501.23, 1501.23, 1501.23
08/29/14, 1500.73, 1500.73, 1500.73, 1500.73
08/28/14, 1494.94, 1494.94, 1494.94, 1494.94
08/27/14, 1497.89, 1497.89, 1497.89, 1497.89
08/26/14, 1498.09, 1498.09, 1498.09, 1498.09
08/25/14, 1495.40, 1495.40, 1495.40, 1495.40
08/22/14, 1488.46, 1488.46, 1488.46, 1488.46
08/21/14, 1490.71, 1490.71, 1490.71, 1490.71
08/20/14, 1486.81, 1486.81, 1486.81, 1486.81
08/19/14, 1483.76, 1483.76, 1483.76, 1483.76
08/18/14, 1476.70, 1476.70, 1476.70, 1476.70
08/15/14, 1463.15, 1463.15, 1463.15, 1463.15
08/14/14, 1463.25, 1463.25, 1463.25, 1463.25
08/13/14, 1457.17, 1457.17, 1457.17, 1457.17
08/12/14, 1446.98, 1446.98, 1446.98, 1446.98
08/11/14, 1450.47, 1450.47, 1450.47, 1450.47
08/08/14, 1445.28, 1445.28, 1445.28, 1445.28
08/07/14, 1429.35, 1429.35, 1429.35, 1429.35
08/06/14, 1436.98, 1436.98, 1436.98, 1436.98
08/05/14, 1436.92, 1436.92, 1436.92, 1436.92
08/04/14, 1449.57, 1449.57, 1449.57, 1449.57
08/01/14, 1439.27, 1439.27, 1439.27, 1439.27
07/31/14, 1443.42, 1443.42, 1443.42, 1443.42
07/30/14, 1473.07, 1473.07, 1473.07, 1473.07
07/29/14, 1471.99, 1471.99, 1471.99, 1471.99
07/28/14, 1477.74, 1477.74, 1477.74, 1477.74
07/25/14, 1478.28, 1478.28, 1478.28, 1478.28
07/24/14, 1486.13, 1486.13, 1486.13, 1486.13
07/23/14, 1485.48, 1485.48, 1485.48, 1485.48
07/22/14, 1482.78, 1482.78, 1482.78, 1482.78
07/21/14, 1474.86, 1474.86, 1474.86, 1474.86
07/18/14, 1478.54, 1478.54, 1478.54, 1478.54
07/17/14, 1462.55, 1462.55, 1462.55, 1462.55
07/16/14, 1480.35, 1480.35, 1480.35, 1480.35
07/15/14, 1475.50, 1475.50, 1475.50, 1475.50
07/14/14, 1479.79, 1479.79, 1479.79, 1479.79
07/11/14, 1472.75, 1472.75, 1472.75, 1472.75
07/10/14, 1471.32, 1471.32, 1471.32, 1471.32
07/09/14, 1478.02, 1478.02, 1478.02, 1478.02
07/08/14, 1471.66, 1471.66, 1471.66, 1471.66
07/07/14, 1483.29, 1483.29, 1483.29, 1483.29
07/03/14, 1491.92, 1491.92, 1491.92, 1491.92
07/02/14, 1483.85, 1483.85, 1483.85, 1483.85
07/01/14, 1484.49, 1484.49, 1484.49, 1484.49
06/30/14, 1474.01, 1474.01, 1474.01, 1474.01
06/27/14, 1473.26, 1473.26, 1473.26, 1473.26
06/26/14, 1469.59, 1469.59, 1469.59, 1469.59
06/25/14, 1471.31, 1471.31, 1471.31, 1471.31
06/24/14, 1463.57, 1463.57, 1463.57, 1463.57
06/23/14, 1473.89, 1473.89, 1473.89, 1473.89
06/20/14, 1474.33, 1474.33, 1474.33, 1474.33
06/19/14, 1471.23, 1471.23, 1471.23, 1471.23
06/18/14, 1469.39, 1469.39, 1469.39, 1469.39
06/17/14, 1458.71, 1458.71, 1458.71, 1458.71
06/16/14, 1454.15, 1454.15, 1454.15, 1454.15
06/13/14, 1452.60, 1452.60, 1452.60, 1452.60
06/12/14, 1448.03, 1448.03, 1448.03, 1448.03
06/11/14, 1458.22, 1458.22, 1458.22, 1458.22
06/10/14, 1463.34, 1463.34, 1463.34, 1463.34
06/09/14, 1464.15, 1464.15, 1464.15, 1464.15
06/06/14, 1461.77, 1461.77, 1461.77, 1461.77
06/05/14, 1454.38, 1454.38, 1454.38, 1454.38
06/04/14, 1443.33, 1443.33, 1443.33, 1443.33
06/03/14, 1439.81, 1439.81, 1439.81, 1439.81
06/02/14, 1440.39, 1440.39, 1440.39, 1440.39
05/30/14, 1439.54, 1439.54, 1439.54, 1439.54
05/29/14, 1438.28, 1438.28, 1438.28, 1438.28
05/28/14, 1430.86, 1430.86, 1430.86, 1430.86
05/27/14, 1432.96, 1432.96, 1432.96, 1432.96
05/23/14, 1423.33, 1423.33, 1423.33, 1423.33
05/22/14, 1416.25, 1416.25, 1416.25, 1416.25
05/21/14, 1411.68, 1411.68, 1411.68, 1411.68
05/20/14, 1400.92, 1400.92, 1400.92, 1400.92
05/19/14, 1411.47, 1411.47, 1411.47, 1411.47
05/16/14, 1404.83, 1404.83, 1404.83, 1404.83
05/15/14, 1399.39, 1399.39, 1399.39, 1399.39
05/14/14, 1412.08, 1412.08, 1412.08, 1412.08
05/13/14, 1420.18, 1420.18, 1420.18, 1420.18
05/12/14, 1421.44, 1421.44, 1421.44, 1421.44
05/09/14, 1405.53, 1405.53, 1405.53, 1405.53
05/08/14, 1402.59, 1402.59, 1402.59, 1402.59
05/07/14, 1406.45, 1406.45, 1406.45, 1406.45
05/06/14, 1399.85, 1399.85, 1399.85, 1399.85
05/05/14, 1413.42, 1413.42, 1413.42, 1413.42
05/02/14, 1411.32, 1411.32, 1411.32, 1411.32
05/01/14, 1412.32, 1412.32, 1412.32, 1412.32
04/30/14, 1411.75, 1411.75, 1411.75, 1411.75
04/29/14, 1406.84, 1406.84, 1406.84, 1406.84
04/28/14, 1399.79, 1399.79, 1399.79, 1399.79
04/25/14, 1397.71, 1397.71, 1397.71, 1397.71
04/24/14, 1411.45, 1411.45, 1411.45, 1411.45
04/23/14, 1410.07, 1410.07, 1410.07, 1410.07
04/22/14, 1414.15, 1414.15, 1414.15, 1414.15
04/21/14, 1406.53, 1406.53, 1406.53, 1406.53
04/17/14, 1401.02, 1401.02, 1401.02, 1401.02
04/16/14, 1398.48, 1398.48, 1398.48, 1398.48
04/15/14, 1383.35, 1383.35, 1383.35, 1383.35
04/14/14, 1374.56, 1374.56, 1374.56, 1374.56
04/11/14, 1364.66, 1364.66, 1364.66, 1364.66
04/10/14, 1378.95, 1378.95, 1378.95, 1378.95
04/09/14, 1409.70, 1409.70, 1409.70, 1409.70
04/08/14, 1393.59, 1393.59, 1393.59, 1393.59
04/07/14, 1387.41, 1387.41, 1387.41, 1387.41
04/04/14, 1404.16, 1404.16, 1404.16, 1404.16
04/03/14, 1424.02, 1424.02, 1424.02, 1424.02
04/02/14, 1427.80, 1427.80, 1427.80, 1427.80
04/01/14, 1423.77, 1423.77, 1423.77, 1423.77
03/31/14, 1412.27, 1412.27, 1412.27, 1412.27
03/28/14, 1399.02, 1399.02, 1399.02, 1399.02
03/27/14, 1393.14, 1393.14, 1393.14, 1393.14
03/26/14, 1395.77, 1395.77, 1395.77, 1395.77
03/25/14, 1407.95, 1407.95, 1407.95, 1407.95
03/24/14, 1403.09, 1403.09, 1403.09, 1403.09
03/21/14, 1411.83, 1411.83, 1411.83, 1411.83
03/20/14, 1416.20, 1416.20, 1416.20, 1416.20
03/19/14, 1408.81, 1408.81, 1408.81, 1408.81
03/18/14, 1417.83, 1417.83, 1417.83, 1417.83
