Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK,NOBL,ONEY,PEY,QDEF,QDF,QDIV,QDYN,RDIV,RDVY,REGL,RNDV,RNLC,RNMC,RNSC,SDOG,SDVY,SDY,SMDV,SPDV,SPHD,SPYD,TDIV,VSDA,WBIY,XSHD
19/04/2013,894.36868,7536.69857,4385.52358,4385.52358,7536.69857,4207.5813,4385.52358,4207.5813,635.72742,635.72742,635.72742,7209.36955,496.57855,512.97663,673.18351,4385.52358,286.84115,861.43904,409.04879,748.10389,7536.69857,7209.36955,498.61144,4385.52358,7209.36955,894.36868,2176.37033,2176.37033,894.36868,894.36868,894.36868,894.36868,894.36868,894.36868,7536.69857,894.36868,4385.52358,7536.69857,4207.5813,894.36868,2176.37033,894.36868,4207.5813,894.36868,894.36868,894.36868,7209.36955,4385.52358,2176.37033,6746.49649
22/04/2013,896.83308,7559.61406,4405.21186,4405.21186,7559.61406,4218.22501,4405.21186,4218.22501,639.77017,639.77017,639.77017,7277.95088,498.66344,513.06672,675.0194,4405.21186,290.36698,870.46262,409.33352,751.54058,7559.61406,7277.95088,498.20704,4405.21186,7277.95088,896.83308,2182.10765,2182.10765,896.83308,896.83308,896.83308,896.83308,896.83308,896.83308,7559.61406,896.83308,4405.21186,7559.61406,4218.22501,896.83308,2182.10765,896.83308,4218.22501,896.83308,896.83308,896.83308,7277.95088,4405.21186,2182.10765,6760.76329
23/04/2013,907.0344,7646.67087,4451.13215,4451.13215,7646.67087,4285.42717,4451.13215,4285.42717,645.7856,645.7856,645.7856,7374.6005,504.06695,517.32473,680.53149,4451.13215,292.42695,880.35997,416.20337,756.34831,7646.67087,7374.6005,499.57695,4451.13215,7374.6005,907.0344,2205.79899,2205.79899,907.0344,907.0344,907.0344,907.0344,907.0344,907.0344,7646.67087,907.0344,4451.13215,7646.67087,4285.42717,907.0344,2205.79899,907.0344,4285.42717,907.0344,907.0344,907.0344,7374.6005,4451.13215,2205.79899,6873.30503
24/04/2013,908.5189,7671.36813,4452.6178,4452.6178,7671.36813,4307.44859,4452.6178,4307.44859,645.09531,645.09531,645.09531,7415.47275,504.26673,522.06825,669.86112,4452.6178,298.41155,891.41023,418.80896,744.30261,7671.36813,7415.47275,501.09376,4452.6178,7415.47275,908.5189,2219.02326,2219.02326,908.5189,908.5189,908.5189,908.5189,908.5189,908.5189,7671.36813,908.5189,4452.6178,7671.36813,4307.44859,908.5189,2219.02326,908.5189,4307.44859,908.5189,908.5189,908.5189,7415.47275,4452.6178,2219.02326,6926.30973
25/04/2013,911.52033,7714.60146,4471.76657,4471.76657,7714.60146,4336.03598,4471.76657,4336.03598,648.56369,648.56369,648.56369,7434.17824,509.54644,524.67774,671.9799,4471.76657,298.83662,889.54754,420.52348,747.16575,7714.60146,7434.17824,501.61125,4471.76657,7434.17824,911.52033,2228.16076,2228.16076,911.52033,911.52033,911.52033,911.52033,911.52033,911.52033,7714.60146,911.52033,4471.76657,7714.60146,4336.03598,911.52033,2228.16076,911.52033,4336.03598,911.52033,911.52033,911.52033,7434.17824,4471.76657,2228.16076,6952.0083
26/04/2013,909.94684,7679.04065,4463.11841,4463.11841,7679.04065,4313.3657,4463.11841,4313.3657,647.1643,647.1643,647.1643,7431.18424,507.48091,523.7111,671.97418,4463.11841,297.02542,888.98626,418.80208,746.85512,7679.04065,7431.18424,501.25258,4463.11841,7431.18424,909.94684,2217.22937,2217.22937,909.94684,909.94684,909.94684,909.94684,909.94684,909.94684,7679.04065,909.94684,4463.11841,7679.04065,4313.3657,909.94684,2217.22937,909.94684,4313.3657,909.94684,909.94684,909.94684,7431.18424,4463.11841,2217.22937,6904.92995
29/04/2013,915.88005,7732.2866,4495.11594,4495.11594,7732.2866,4346.55667,4495.11594,4346.55667,652.25656,652.25656,652.25656,7549.7349,509.18997,526.19397,674.18071,4495.11594,300.67466,897.98129,420.8744,749.88835,7732.2866,7549.7349,505.68001,4495.11594,7549.7349,915.88005,2234.40808,2234.40808,915.88005,915.88005,915.88005,915.88005,915.88005,915.88005,7732.2866,915.88005,4495.11594,7732.2866,4346.55667,915.88005,2234.40808,915.88005,4346.55667,915.88005,915.88005,915.88005,7549.7349,4495.11594,2234.40808,6964.90351
30/04/2013,916.98841,7773.49802,4508.72692,4508.72692,7773.49802,4369.83061,4508.72692,4369.83061,655.50741,655.50741,655.50741,7634.63731,510.54941,526.87894,673.22804,4508.72692,302.86854,902.91385,422.65612,744.53285,7773.49802,7634.63731,507.60337,4508.72692,7634.63731,916.98841,2246.80394,2246.80394,916.98841,916.98841,916.98841,916.98841,916.98841,916.98841,7773.49802,916.98841,4508.72692,7773.49802,4369.83061,916.98841,2246.80394,916.98841,4369.83061,916.98841,916.98841,916.98841,7634.63731,4508.72692,2246.80394,7011.36659
01/05/2013,906.88432,7684.54938,4464.7003,4464.7003,7684.54938,4262.89828,4464.7003,4262.89828,649.9884,649.9884,649.9884,7564.30575,507.45263,518.99862,671.70751,4464.7003,297.66502,887.95236,417.76435,737.01262,7684.54938,7564.30575,502.19614,4464.7003,7564.30575,906.88432,2218.263,2218.263,906.88432,906.88432,906.88432,906.88432,906.88432,906.88432,7684.54938,906.88432,4464.7003,7684.54938,4262.89828,906.88432,2218.263,906.88432,4262.89828,906.88432,906.88432,906.88432,7564.30575,4464.7003,2218.263,6837.13597
02/05/2013,914.59284,7753.32724,4506.15591,4506.15591,7753.32724,4335.23367,4506.15591,4335.23367,656.56969,656.56969,656.56969,7661.32015,512.56255,525.26227,674.36854,4506.15591,300.86918,899.72906,421.345,744.85016,7753.32724,7661.32015,501.98199,4506.15591,7661.32015,914.59284,2238.25607,2238.25607,914.59284,914.59284,914.59284,914.59284,914.59284,914.59284,7753.32724,914.59284,4506.15591,7753.32724,4335.23367,914.59284,2238.25607,914.59284,4335.23367,914.59284,914.59284,914.59284,7661.32015,4506.15591,2238.25607,6947.74049
03/05/2013,923.37846,7840.35076,4552.64756,4552.64756,7840.35076,4402.62072,4552.64756,4402.62072,663.84255,663.84255,663.84255,7742.3891,519.26964,534.54651,677.48048,4552.64756,306.42557,916.25628,425.63574,749.3984,7840.35076,7742.3891,501.8597,4552.64756,7742.3891,923.37846,2263.61397,2263.61397,923.37846,923.37846,923.37846,923.37846,923.37846,923.37846,7840.35076,923.37846,4552.64756,7840.35076,4402.62072,923.37846,2263.61397,923.37846,4402.62072,923.37846,923.37846,923.37846,7742.3891,4552.64756,2263.61397,7059.58946
06/05/2013,926.22222,7873.8828,4562.87511,4562.87511,7873.8828,4427.54488,4562.87511,4427.54488,664.74398,664.74398,664.74398,7799.18472,520.74031,537.71076,672.50068,4562.87511,308.18486,921.49793,429.79153,745.3959,7873.8828,7799.18472,495.26557,4562.87511,7799.18472,926.22222,2274.28846,2274.28846,926.22222,926.22222,926.22222,926.22222,926.22222,926.22222,7873.8828,926.22222,4562.87511,7873.8828,4427.54488,926.22222,2274.28846,926.22222,4427.54488,926.22222,926.22222,926.22222,7799.18472,4562.87511,2274.28846,7101.88567
07/05/2013,932.10267,7928.5401,4587.86159,4587.86159,7928.5401,4464.61851,4587.86159,4464.61851,667.76458,667.76458,667.76458,7781.68882,525.07862,542.92687,677.97447,4587.86159,310.00371,928.03317,432.59125,747.47713,7928.5401,7781.68882,500.04745,4587.86159,7781.68882,932.10267,2289.24565,2289.24565,932.10267,932.10267,932.10267,932.10267,932.10267,932.10267,7928.5401,932.10267,4587.86159,7928.5401,4464.61851,932.10267,2289.24565,932.10267,4464.61851,932.10267,932.10267,932.10267,7781.68882,4587.86159,2289.24565,7167.56906
08/05/2013,936.95044,7966.11301,4609.65453,4609.65453,7966.11301,4476.91018,4609.65453,4476.91018,670.61455,670.61455,670.61455,7842.469,526.03801,546.31535,678.6841,4609.65453,312.27832,930.28849,435.61205,750.37001,7966.11301,7842.469,496.27262,4609.65453,7842.469,936.95044,2299.09783,2299.09783,936.95044,936.95044,936.95044,936.95044,936.95044,936.95044,7966.11301,936.95044,4609.65453,7966.11301,4476.91018,936.95044,2299.09783,936.95044,4476.91018,936.95044,936.95044,936.95044,7842.469,4609.65453,2299.09783,7189.30269
09/05/2013,932.73288,7938.53889,4594.61581,4594.61581,7938.53889,4457.96899,4594.61581,4457.96899,669.31611,669.31611,669.31611,7815.14898,526.64431,545.76703,674.77252,4594.61581,311.08516,929.21682,432.43044,751.20086,7938.53889,7815.14898,488.43501,4594.61581,7815.14898,932.73288,2289.57311,2289.57311,932.73288,932.73288,932.73288,932.73288,932.73288,932.73288,7938.53889,932.73288,4594.61581,7938.53889,4457.96899,932.73288,2289.57311,932.73288,4457.96899,932.73288,932.73288,932.73288,7815.14898,4594.61581,2289.57311,7154.0792
10/05/2013,936.16293,7994.10892,4615.61607,4615.61607,7994.10892,4499.21495,4615.61607,4499.21495,673.01366,673.01366,673.01366,7857.2322,531.27736,547.89243,677.8393,4615.61607,310.30883,924.95138,434.34118,759.58644,7994.10892,7857.2322,489.87144,4615.61607,7857.2322,936.16293,2301.05547,2301.05547,936.16293,936.16293,936.16293,936.16293,936.16293,936.16293,7994.10892,936.16293,4615.61607,7994.10892,4499.21495,936.16293,2301.05547,936.16293,4499.21495,936.16293,936.16293,936.16293,7857.2322,4615.61607,2301.05547,7201.22769
13/05/2013,936.12559,7977.07431,4615.17645,4615.17645,7977.07431,4493.45238,4615.17645,4493.45238,672.90984,672.90984,672.90984,7832.4302,531.00591,546.0192,678.93297,4615.17645,309.34044,924.47735,435.80414,764.47559,7977.07431,7832.4302,487.41539,4615.17645,7832.4302,936.12559,2295.55425,2295.55425,936.12559,936.12559,936.12559,936.12559,936.12559,936.12559,7977.07431,936.12559,4615.17645,7977.07431,4493.45238,936.12559,2295.55425,936.12559,4493.45238,936.12559,936.12559,936.12559,7832.4302,4615.17645,2295.55425,7176.78626
14/05/2013,946.89004,8071.90556,4663.08314,4663.08314,8071.90556,4549.96479,4663.08314,4549.96479,679.09243,679.09243,679.09243,7855.68026,536.53149,552.85478,686.47679,4663.08314,312.29157,936.30055,442.70772,772.28848,8071.90556,7855.68026,490.9788,4663.08314,7855.68026,946.89004,2320.33367,2320.33367,946.89004,946.89004,946.89004,946.89004,946.89004,946.89004,8071.90556,946.89004,4663.08314,8071.90556,4549.96479,946.89004,2320.33367,946.89004,4549.96479,946.89004,946.89004,946.89004,7855.68026,4663.08314,2320.33367,7258.83452
15/05/2013,952.67841,8117.74404,4687.61724,4687.61724,8117.74404,4562.21703,4687.61724,4562.21703,682.04735,682.04735,682.04735,7870.5598,539.3217,555.82015,693.61782,4687.61724,310.69567,934.06249,446.8002,775.80516,8117.74404,7870.5598,495.46426,4687.61724,7870.5598,952.67841,2335.56892,2335.56892,952.67841,952.67841,952.67841,952.67841,952.67841,952.67841,8117.74404,952.67841,4687.61724,8117.74404,4562.21703,952.67841,2335.56892,952.67841,4562.21703,952.67841,952.67841,952.67841,7870.5598,4687.61724,2335.56892,7286.5466
16/05/2013,948.50687,8065.77977,4663.65264,4663.65264,8065.77977,4547.86037,4663.65264,4547.86037,678.02502,678.02502,678.02502,7929.96178,533.30579,553.1534,689.15604,4663.65264,309.39478,929.20508,443.85889,767.95522,8065.77977,7929.96178,491.49026,4663.65264,7929.96178,948.50687,2321.80155,2321.80155,948.50687,948.50687,948.50687,948.50687,948.50687,948.50687,8065.77977,948.50687,4663.65264,8065.77977,4547.86037,948.50687,2321.80155,948.50687,4547.86037,948.50687,948.50687,948.50687,7929.96178,4663.65264,2321.80155,7257.81227
17/05/2013,958.4304,8152.6212,4710.80436,4710.80436,8152.6212,4598.37624,4710.80436,4598.37624,684.62451,684.62451,684.62451,8014.25909,538.73307,560.98451,690.28911,4710.80436,313.46704,944.21703,449.5338,772.29909,8152.6212,8014.25909,496.52396,4710.80436,8014.25909,958.4304,2348.4983,2348.4983,958.4304,958.4304,958.4304,958.4304,958.4304,958.4304,8152.6212,958.4304,4710.80436,8152.6212,4598.37624,958.4304,2348.4983,958.4304,4598.37624,958.4304,958.4304,958.4304,8014.25909,4710.80436,2348.4983,7334.24748
20/05/2013,958.91754,8151.2328,4707.97684,4707.97684,8151.2328,4606.45504,4707.97684,4606.45504,683.39949,683.39949,683.39949,8025.53294,537.05337,562.2591,683.7135,4707.97684,318.82225,956.79999,450.3167,767.48817,8151.2328,8025.53294,494.58044,4707.97684,8025.53294,958.91754,2352.03321,2352.03321,958.91754,958.91754,958.91754,958.91754,958.91754,958.91754,8151.2328,958.91754,4707.97684,8151.2328,4606.45504,958.91754,2352.03321,958.91754,4606.45504,958.91754,958.91754,958.91754,8025.53294,4707.97684,2352.03321,7366.01675
21/05/2013,961.04177,8165.27849,4716.40939,4716.40939,8165.27849,4610.26251,4716.40939,4610.26251,684.31192,684.31192,684.31192,8018.1624,539.54893,562.97992,683.71377,4716.40939,317.46562,956.15735,451.40813,774.88568,8165.27849,8018.1624,495.12864,4716.40939,8018.1624,961.04177,2352.44748,2352.44748,961.04177,961.04177,961.04177,961.04177,961.04177,961.04177,8165.27849,961.04177,4716.40939,8165.27849,4610.26251,961.04177,2352.44748,961.04177,4610.26251,961.04177,961.04177,961.04177,8018.1624,4716.40939,2352.44748,7365.85657
22/05/2013,952.20839,8053.23311,4674.03002,4674.03002,8053.23311,4534.11329,4674.03002,4534.11329,678.31468,678.31468,678.31468,7922.72827,534.37289,557.92851,682.31095,4674.03002,313.8283,944.67616,445.88211,773.84985,8053.23311,7922.72827,486.80901,4674.03002,7922.72827,952.20839,2319.13557,2319.13557,952.20839,952.20839,952.20839,952.20839,952.20839,952.20839,8053.23311,952.20839,4674.03002,8053.23311,4534.11329,952.20839,2319.13557,952.20839,4534.11329,952.20839,952.20839,952.20839,7922.72827,4674.03002,2319.13557,7236.96306
23/05/2013,949.98793,8034.62776,4661.54057,4661.54057,8034.62776,4543.60725,4661.54057,4543.60725,676.25398,676.25398,676.25398,7920.72968,532.94127,556.44512,679.61064,4661.54057,313.35038,942.98873,442.9361,773.9816,8034.62776,7920.72968,483.09332,4661.54057,7920.72968,949.98793,2311.77233,2311.77233,949.98793,949.98793,949.98793,949.98793,949.98793,949.98793,8034.62776,949.98793,4661.54057,8034.62776,4543.60725,949.98793,2311.77233,949.98793,4543.60725,949.98793,949.98793,949.98793,7920.72968,4661.54057,2311.77233,7238.42904
24/05/2013,949.06801,8006.71912,4657.57166,4657.57166,8006.71912,4543.60982,4657.57166,4543.60982,675.76331,675.76331,675.76331,7907.52383,531.75292,554.92238,685.84759,4657.57166,311.74363,939.67847,443.34747,772.30048,8006.71912,7907.52383,478.27667,4657.57166,7907.52383,949.06801,2302.92653,2302.92653,949.06801,949.06801,949.06801,949.06801,949.06801,949.06801,8006.71912,949.06801,4657.57166,8006.71912,4543.60982,949.06801,2302.92653,949.06801,4543.60982,949.06801,949.06801,949.06801,7907.52383,4657.57166,2302.92653,7246.99852
28/05/2013,955.29764,8059.27072,4687.05786,4687.05786,8059.27072,4604.07364,4687.05786,4604.07364,679.87192,679.87192,679.87192,7966.11819,536.6284,558.47489,686.80414,4687.05786,314.5864,949.35094,447.32634,779.65278,8059.27072,7966.11819,473.39113,4687.05786,7966.11819,955.29764,2315.94876,2315.94876,955.29764,955.29764,955.29764,955.29764,955.29764,955.29764,8059.27072,955.29764,4687.05786,8059.27072,4604.07364,955.29764,2315.94876,955.29764,4604.07364,955.29764,955.29764,955.29764,7966.11819,4687.05786,2315.94876,7330.21079
29/05/2013,950.36612,7990.90513,4653.66941,4653.66941,7990.90513,4557.00431,4653.66941,4557.00431,673.59344,673.59344,673.59344,7964.8632,531.25951,555.21747,674.41491,4653.66941,315.15456,947.36537,446.58383,768.36366,7990.90513,7964.8632,466.08046,4653.66941,7964.8632,950.36612,2298.90722,2298.90722,950.36612,950.36612,950.36612,950.36612,950.36612,950.36612,7990.90513,950.36612,4653.66941,7990.90513,4557.00431,950.36612,2298.90722,950.36612,4557.00431,950.36612,950.36612,950.36612,7964.8632,4653.66941,2298.90722,7254.79696
30/05/2013,954.94675,8036.56178,4673.10882,4673.10882,8036.56178,4591.86996,4673.10882,4591.86996,675.9393,675.9393,675.9393,8039.16227,531.18676,558.24402,671.90782,4673.10882,315.74585,944.97832,450.79419,774.33654,8036.56178,8039.16227,468.52936,4673.10882,8039.16227,954.94675,2313.54325,2313.54325,954.94675,954.94675,954.94675,954.94675,954.94675,954.94675,8036.56178,954.94675,4673.10882,8036.56178,4591.86996,954.94675,2313.54325,954.94675,4591.86996,954.94675,954.94675,954.94675,8039.16227,4673.10882,2313.54325,7302.64717
31/05/2013,940.52358,7940.45311,4609.01941,4609.01941,7940.45311,4544.48457,4609.01941,4544.48457,667.68502,667.68502,667.68502,7978.98074,525.83615,553.17986,659.96975,4609.01941,309.45355,926.17916,444.03837,758.24271,7940.45311,7978.98074,465.64495,4609.01941,7978.98074,940.52358,2285.86914,2285.86914,940.52358,940.52358,940.52358,940.52358,940.52358,940.52358,7940.45311,940.52358,4609.01941,7940.45311,4544.48457,940.52358,2285.86914,940.52358,4544.48457,940.52358,940.52358,940.52358,7978.98074,4609.01941,2285.86914,7220.83525
03/06/2013,945.82405,7935.19075,4631.59249,4631.59249,7935.19075,4574.18836,4631.59249,4574.18836,670.42371,670.42371,670.42371,8021.14087,528.20929,555.86721,666.93532,4631.59249,312.32481,935.32954,444.6755,762.11638,7935.19075,8021.14087,466.65928,4631.59249,8021.14087,945.82405,2285.43609,2285.43609,945.82405,945.82405,945.82405,945.82405,945.82405,945.82405,7935.19075,945.82405,4631.59249,7935.19075,4574.18836,945.82405,2285.43609,945.82405,4574.18836,945.82405,945.82405,945.82405,8021.14087,4631.59249,2285.43609,7282.63665
04/06/2013,941.04201,7880.23489,4606.10246,4606.10246,7880.23489,4534.7055,4606.10246,4534.7055,666.40997,666.40997,666.40997,7970.69192,525.81001,552.03451,667.0173,4606.10246,309.92896,928.09137,440.61227,756.70029,7880.23489,7970.69192,464.38669,4606.10246,7970.69192,941.04201,2269.07882,2269.07882,941.04201,941.04201,941.04201,941.04201,941.04201,941.04201,7880.23489,941.04201,4606.10246,7880.23489,4534.7055,941.04201,2269.07882,941.04201,4534.7055,941.04201,941.04201,941.04201,7970.69192,4606.10246,2269.07882,7219.02986
05/06/2013,928.13533,7774.18025,4543.4191,4543.4191,7774.18025,4471.26463,4543.4191,4471.26463,657.41771,657.41771,657.41771,7890.69838,517.60829,542.98455,659.63058,4543.4191,306.67912,917.87764,433.5574,746.31008,7774.18025,7890.69838,460.44565,4543.4191,7890.69838,928.13533,2238.44826,2238.44826,928.13533,928.13533,928.13533,928.13533,928.13533,928.13533,7774.18025,928.13533,4543.4191,7774.18025,4471.26463,928.13533,2238.44826,928.13533,4471.26463,928.13533,928.13533,928.13533,7890.69838,4543.4191,2238.44826,7118.89953
06/06/2013,937.27483,7861.75975,4584.20899,4584.20899,7861.75975,4523.74309,4584.20899,4523.74309,662.70207,662.70207,662.70207,7904.71588,523.01957,546.45341,662.96063,4584.20899,309.57712,924.56651,439.93305,756.79993,7861.75975,7904.71588,466.07523,4584.20899,7904.71588,937.27483,2265.83665,2265.83665,937.27483,937.27483,937.27483,937.27483,937.27483,937.27483,7861.75975,937.27483,4584.20899,7861.75975,4523.74309,937.27483,2265.83665,937.27483,4523.74309,937.27483,937.27483,937.27483,7904.71588,4584.20899,2265.83665,7201.70123
07/06/2013,948.41693,7963.87478,4642.35934,4642.35934,7963.87478,4561.53334,4642.35934,4561.53334,671.68085,671.68085,671.68085,7993.54442,532.0624,555.66215,671.13359,4642.35934,311.57681,935.37307,446.45078,764.67675,7963.87478,7993.54442,469.31718,4642.35934,7993.54442,948.41693,2293.219,2293.219,948.41693,948.41693,948.41693,948.41693,948.41693,948.41693,7963.87478,948.41693,4642.35934,7963.87478,4561.53334,948.41693,2293.219,948.41693,4561.53334,948.41693,948.41693,948.41693,7993.54442,4642.35934,2293.219,7247.13574
10/06/2013,948.76336,7955.47209,4640.90473,4640.90473,7955.47209,4585.00806,4640.90473,4585.00806,670.977,670.977,670.977,7988.78193,530.75552,554.27995,670.9728,4640.90473,310.9383,932.65762,446.8723,766.02013,7955.47209,7988.78193,468.64069,4640.90473,7988.78193,948.76336,2292.46123,2292.46123,948.76336,948.76336,948.76336,948.76336,948.76336,948.76336,7955.47209,948.76336,4640.90473,7955.47209,4585.00806,948.76336,2292.46123,948.76336,4585.00806,948.76336,948.76336,948.76336,7988.78193,4640.90473,2292.46123,7288.0229
11/06/2013,938.02324,7865.55268,4593.14103,4593.14103,7865.55268,4533.37046,4593.14103,4533.37046,664.81919,664.81919,664.81919,7895.93255,525.47023,549.20861,668.84506,4593.14103,305.50933,919.22714,439.34636,762.64323,7865.55268,7895.93255,465.55396,4593.14103,7895.93255,938.02324,2263.19377,2263.19377,938.02324,938.02324,938.02324,938.02324,938.02324,938.02324,7865.55268,938.02324,4593.14103,7865.55268,4533.37046,938.02324,2263.19377,938.02324,4533.37046,938.02324,938.02324,938.02324,7895.93255,4593.14103,2263.19377,7191.16673
