Date,EDOW,EQAL,EQWL,EUSA,EWMC,EWSC,GSEW,ISMD,QQEW,QQQE,QQXT,QTEC,RCD,RGI,RHS,RSP,RTM,RYE,RYF,RYH,RYJ,RYT,RYU,UTRN,XNTK
27/01/2004,,,,,,,,,,,,,,,,26.59621239,,,,,,,,,17.60318184
28/01/2004,,,,,,,,,,,,,,,,26.24362564,,,,,,,,,17.36892891
29/01/2004,,,,,,,,,,,,,,,,26.24930954,,,,,,,,,17.23113823
30/01/2004,,,,,,,,,,,,,,,,26.28343773,,,,,,,,,17.35515213
02/02/2004,,,,,,,,,,,,,,,,26.3118763,,,,,,,,,17.12090492
03/02/2004,,,,,,,,,,,,,,,,26.31945419,,,,,,,,,17.13124275
04/02/2004,,,,,,,,,,,,,,,,26.03892708,,,,,,,,,16.79364967
05/02/2004,,,,,,,,,,,,,,,,26.10905647,,,,,,,,,16.89010239
06/02/2004,,,,,,,,,,,,,,,,26.50521851,,,,,,,,,17.32415009
09/02/2004,,,,,,,,,,,,,,,,26.52795601,,,,,,,,,17.21391678
10/02/2004,,,,,,,,,,,,,,,,26.64548111,,,,,,,,,17.32071114
11/02/2004,,,,,,,,,,,,,,,,26.96773529,,,,,,,,,17.53772926
12/02/2004,,,,,,,,,,,,,,,,26.88811493,,,,,,,,,17.39649391
13/02/2004,,,,,,,,,,,,,,,,26.70804214,,,,,,,,,17.30348587
17/02/2004,,,,,,,,,,,,,,,,27.0056324,,,,,,,,,17.45850563
18/02/2004,,,,,,,,,,,,,,,,26.91086388,,,,,,,,,17.46883392
19/02/2004,,,,,,,,,,,,,,,,26.74405861,,,,,,,,,17.32415009
20/02/2004,,,,,,,,,,,,,,,,26.63032341,,,,,,,,,17.17257881
23/02/2004,,,,,,,,,,,,,,,,26.46161652,,,,,,,,,16.76953316
24/02/2004,,,,,,,,,,,,,,,,26.39148712,,,,,,,,,16.73163986
25/02/2004,,,,,,,,,,,,,,,,26.58104897,,,,,,,,,16.96588326
26/02/2004,,,,,,,,,,,,,,,,26.69287682,,,,,,,,,17.09335327
27/02/2004,,,,,,,,,,,,,,,,26.78386497,,,,,,,,,16.96588326
01/03/2004,,,,,,,,,,,,,,,,27.11938095,,,,,,,,,17.20702553
02/03/2004,,,,,,,,,,,,,,,,27.01132965,,,,,,,,,17.1381321
