Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
30/06/2009,1887.85592,2363.01475,344.95632,344.95632,344.95632,344.95632,344.95632,344.95632,3670.91345,344.95632,203.7259,246.5153,254.51916,335.4978,4372.8466,374.85674,282.72064,534.45716,199.13712,344.95632,769.81124,1887.85592
31/07/2009,2034.24503,2543.34346,369.4573,369.4573,369.4573,369.4573,369.4573,369.4573,3995.89243,369.4573,223.80109,268.77083,278.00392,357.05526,4763.68471,396.76845,294.35436,559.79407,214.27883,369.4573,830.54297,2034.24503
31/08/2009,2054.10515,2635.72687,377.11948,377.11948,377.11948,377.11948,377.11948,377.11948,4190.16105,377.11948,232.06771,301.73176,289.64621,360.36631,4878.3004,405.97646,296.83758,564.41544,215.57337,377.11948,855.96335,2054.10515
30/09/2009,2188.98241,2742.67503,393.16047,393.16047,393.16047,393.16047,393.16047,393.16047,4427.76399,393.16047,244.13682,308.23942,308.43627,373.79275,5129.74112,412.20585,301.61767,594.3584,233.66602,393.16047,905.17949,2188.98241
30/10/2009,2036.89791,2682.05155,387.83519,387.83519,387.83519,387.83519,387.83519,387.83519,4232.81918,387.83519,236.9005,290.35022,294.5575,377.62465,5060.86777,402.15529,292.97196,610.94624,233.36463,387.83519,868.85588,2036.89791
30/11/2009,2099.92056,2840.0415,411.66087,411.66087,411.66087,411.66087,411.66087,411.66087,4437.25849,411.66087,251.1755,302.87725,318.68922,392.27885,5316.53255,437.17011,306.69213,630.36848,245.1228,411.66087,909.45023,2099.92056
31/12/2009,2279.61532,2909.18381,424.38474,424.38474,424.38474,424.38474,424.38474,424.38474,4689.97063,424.38474,263.76085,301.50799,325.25841,392.39844,5659.50009,448.45632,324.52646,627.84312,249.08866,424.38474,965.7355,2279.61532
29/01/2010,2177.65318,2804.50174,405.86625,405.86625,405.86625,405.86625,405.86625,405.86625,4533.24425,405.86625,256.42166,297.54516,319.10993,388.21076,5173.09866,449.78105,308.98043,600.849,233.07271,405.86625,927.19398,2177.65318
26/02/2010,2272.62463,2896.93506,419.81432,419.81432,419.81432,419.81432,419.81432,419.81432,4760.05795,419.81432,271.38861,308.0258,335.60507,399.52524,5431.45647,452.65668,306.5094,615.53571,242.07871,419.81432,973.22339,2272.62463
31/03/2010,2453.18407,3074.94191,444.09746,444.09746,444.09746,444.09746,444.09746,444.09746,5096.53892,444.09746,293.52374,334.66793,364.98466,415.88884,5783.32634,467.70204,316.15165,633.17986,250.29883,444.09746,1039.82928,2453.18407
30/04/2010,2556.15521,3131.85406,449.05983,449.05983,449.05983,449.05983,449.05983,449.05983,5288.18552,449.05983,311.40977,341.16606,380.7122,410.3758,5923.16612,453.07792,325.10251,663.37146,263.85041,449.05983,1070.67288,2556.15521
31/05/2010,2387.14375,2883.54888,414.77787,414.77787,414.77787,414.77787,414.77787,414.77787,4899.28964,414.77787,290.02363,310.71111,345.30578,391.24691,5481.46772,423.66603,305.9543,586.85562,237.17523,414.77787,997.17981,2387.14375
30/06/2010,2226.96933,2723.02261,391.93795,391.93795,391.93795,391.93795,391.93795,391.93795,4593.25186,391.93795,260.89692,292.34676,321.14162,381.61214,5123.34379,415.88103,303.75613,553.5273,225.87139,391.93795,933.75562,2226.96933
30/07/2010,2374.26163,2912.26545,419.89565,419.89565,419.89565,419.89565,419.89565,419.89565,4923.32355,419.89565,280.75206,312.00439,353.54719,405.54072,5494.85693,419.937,326.32073,597.98503,240.98761,419.89565,998.03733,2374.26163
31/08/2010,2201.16429,2782.01297,400.29086,400.29086,400.29086,400.29086,400.29086,400.29086,4706.58832,400.29086,268.3787,288.84102,328.07771,399.72674,5116.15306,412.26661,330.07586,571.53741,232.34482,400.29086,955.07196,2201.16429
30/09/2010,2512.72322,3037.62202,442.90198,442.90198,442.90198,442.90198,442.90198,442.90198,5204.38791,442.90198,300.12918,306.81201,366.40636,422.97262,5756.23575,451.39279,340.76798,625.24209,254.40195,442.90198,1070.54664,2512.72322
29/10/2010,2620.8356,3155.83635,464.05486,464.05486,464.05486,464.05486,464.05486,464.05486,5405.75982,464.05486,315.2286,311.65367,377.23051,435.95595,6122.32319,460.57301,345.78162,660.9582,266.11351,464.05486,1112.42047,2620.8356
30/11/2010,2735.06058,3166.12776,469.44409,469.44409,469.44409,469.44409,469.44409,469.44409,5503.87864,469.44409,325.85511,309.43479,383.65413,431.48901,6059.74287,449.15158,337.41922,698.92256,281.07289,469.44409,1148.89045,2735.06058
31/12/2010,2942.70043,3377.47652,495.30183,495.30183,495.30183,495.30183,495.30183,495.30183,5884.74197,495.30183,339.12996,341.58395,413.87063,449.64318,6417.36945,471.77129,347.57173,762.04346,308.58026,495.30183,1220.53582,2942.70043
