Date,CALF,EES,EPS,EZM,FNDA,FNDB,FNDX,IUS,IUSS,PRF,PRFZ,RWJ,RWK,RWL
30/11/2015,0,24.93375969,21.31711006,28.0710144,27.29158401,25.82904053,25.88317299,0,0,79.127388,92.56453705,52.25544357,44.89391327,36.43113708
31/12/2015,0,23.46794701,20.78380966,26.6868515,25.93823051,25.25818443,25.3255825,0,0,77.45728302,87.82073975,49.00611115,42.82260513,35.92867661
29/01/2016,0,21.60413361,19.59719086,25.11270332,24.12060738,23.95722008,24.21139717,0,0,73.51439667,81.16099548,45.20505524,39.87257767,33.94275665
29/02/2016,0,21.86420059,19.66611099,25.57208824,24.54719162,24.2846756,24.37056732,0,0,73.72847748,82.29279327,46.6268959,41.3192215,34.234272
31/03/2016,0,23.86300087,20.98408508,27.66003609,26.67977524,26.09502411,26.20620728,0,0,78.93001556,88.33862305,51.40428543,45.38496017,36.66656876
29/04/2016,0,24.48338509,20.83957481,28.05297852,27.09810257,26.49525833,26.53500557,0,0,80.74770355,91.25983429,52.65549088,45.29040909,36.64834213
31/05/2016,0,24.57334709,21.23998833,28.53496361,27.40487289,26.66423416,26.78382492,0,0,81.20435333,91.70922852,52.41852188,45.23367691,37.07649231
30/06/2016,0,24.59673309,21.06888008,28.15640259,27.38201904,26.87582779,27.08782387,0,0,81.44914246,91.38188934,52.21947098,45.12966919,37.13115692
29/07/2016,0,25.88884735,21.93716431,29.3406353,28.8187542,27.73499298,27.84746361,0,0,84.05853271,96.3506546,55.77481842,47.74334335,38.38275146
31/08/2016,0,26.26869011,22.10962105,29.60585403,29.01467705,27.73499298,27.82958794,0,0,84.52642059,98.54855347,55.64198685,47.620224,38.39189911
30/09/2016,0,26.53684998,22.16585159,29.65127563,29.05199432,27.75289345,27.80278015,0,0,84.6663208,99.2482605,56.49584198,47.7244072,38.20899582
31/10/2016,0,25.53710938,21.89809799,28.76796341,28.19519043,27.21560097,27.29057884,0,0,83.00191498,95.36833954,53.74107742,46.25017548,37.43323517
30/11/2016,0,29.16741753,23.13038445,31.28151894,31.1167717,28.88957214,28.90806007,0,0,88.88153076,106.1322556,61.27719116,50.84004211,39.6016655
30/12/2016,0,30.58428001,23.64361,31.97079277,32.04067612,29.43604279,29.47561836,0,0,90.86038208,109.3594131,63.89142609,51.68466949,40.10795975
31/01/2017,0,30.10811806,23.91902924,32.41607666,32.17222214,29.71647263,29.71047783,0,0,91.61794281,110.0803223,63.00618744,52.56375885,40.70796585
28/02/2017,0,30.37439728,25.07887268,33.04198456,32.78297043,30.59395027,30.6228447,0,0,94.42908478,110.8676224,64.49114227,53.08930969,42.24027634
31/03/2017,0,30.35323524,25.03511238,33.05772018,32.6138382,30.49443817,30.52348137,0,0,93.59503937,110.4587708,63.2156105,53.08930969,42.00028229
28/04/2017,0,30.91864777,25.26865578,33.479496,32.84100723,30.5107975,30.56339264,0,0,93.74116516,111.7681198,63.908535,53.11414337,42.27225494
31/05/2017,0,29.92917633,25.47454071,32.97336578,32.1811676,30.46535873,30.58153915,0,0,93.77770233,109.3296967,61.37929916,52.40557098,42.74492264
30/06/2017,24.5063343,31.01365852,25.71369362,33.63450623,32.84242249,30.79369164,30.83208275,0,0,94.88322449,112.6130371,63.0209198,53.94719315,43.08784866
31/07/2017,23.93196297,31.01365852,26.3061657,33.95393753,33.13541412,31.35076332,31.36084366,0,0,96.48036957,113.8502274,62.80447006,54.22488022,43.81959534
31/08/2017,22.35245514,30.45646095,26.44502449,33.57814789,32.55888748,31.0676651,31.21498299,0,0,95.81945801,112.2704239,59.97406387,53.20989227,43.38205338
29/09/2017,24.44626999,33.10320663,26.98006058,35.0880127,34.39592361,32.19633102,32.22117615,0,0,98.89343262,119.6124649,65.52012634,55.19197464,44.62952042
31/10/2017,23.70721817,33.52918243,27.64642525,35.7287178,34.67086029,32.5912056,32.6611824,0,0,100.2317047,120.996109,64.54915619,55.62860489,45.10366058
30/11/2017,24.46546745,34.75032806,28.74980164,37.25510406,35.97919846,33.77584076,33.83453369,0,0,103.4989243,124.8321152,67.12728882,57.92325974,47.29197311
29/12/2017,25.16291618,34.3824234,29.01704407,37.52412033,36.10501862,34.42226791,34.52189636,0,0,105.4077377,124.4713593,67.1449585,58.45874023,48.26158905
31/01/2018,25.4714222,35.13233948,30.38991737,38.58325958,36.84807587,35.92733002,36.0793457,0,0,109.8994751,127.2120361,68.30758667,59.98014832,50.76904297
28/02/2018,24.90260506,33.48061752,29.269207,36.5689888,35.16189957,34.172966,34.27307892,0,0,104.6003113,122.1139679,64.92538452,56.89881134,48.18645859
30/03/2018,25.49588013,34.0007515,28.45706177,36.64706802,35.54177475,33.58462143,33.64692688,0,0,102.5883484,123.6226501,65.27220917,56.8531189,46.95384979
30/04/2018,25.33145905,34.32429886,28.27902985,36.55232239,35.89491272,33.96489716,33.98950958,0,0,103.4170456,125.0226593,66.25404358,56.13933563,47.61357498
31/05/2018,27.36551476,36.24654388,28.84123993,37.79347229,37.66054916,34.61413956,34.60060501,0,0,104.9254074,131.5911865,69.76743317,58.7823143,47.82091904
29/06/2018,27.78072166,37.01086807,28.88239288,38.18619919,38.19248199,34.87794113,34.75903702,0,0,105.4180679,134.0036163,70.80500793,59.04868698,48.0437088
31/07/2018,27.98121262,37.78572464,29.93676376,39.03224564,38.82408524,36.00664139,36.00640869,0,0,109.2284698,135.6983948,72.78253174,60.88579941,49.74740219
31/08/2018,28.98950195,38.9432106,30.73696327,40.27755356,39.88630676,36.85551071,36.85351181,0,0,111.3817825,140.6286774,75.79220581,62.10409927,51.30910492
28/09/2018,28.03222275,38.21891403,30.89259148,39.4647522,39.10955048,37.06445313,37.133564,24.00761032,0,111.7755051,137.329361,72.86859894,60.90567398,51.52260208
31/10/2018,25.48162842,34.74620438,29.17107773,35.9056778,35.48864365,34.74851227,34.90629196,22.5414238,21.58130836,104.9995499,123.7663422,65.84207916,55.47718811,48.57464981
30/11/2018,25.02009392,34.79417419,29.55889511,36.99343109,35.94966125,35.17043304,35.39292526,22.13467789,21.7850914,106.6841354,125.0598907,65.12588501,57.08634186,49.44001389
31/12/2018,22.63092232,30.90388107,26.83473969,32.88811493,31.7410984,31.59777641,32.00035858,20.78694916,19.61473274,96.223526,110.2431107,55.75929642,49.89526749,44.52451324
31/01/2019,25.01311874,34.71382141,29.13757896,36.95476913,35.29795456,34.43770218,34.54305267,21.57765961,21.34113503,104.1624069,122.0763702,63.82499313,56.35000992,48.49478912
28/02/2019,25.803936,36.3438797,30.02255058,38.58527374,36.7960968,35.46612549,35.62606049,23.14953995,22.74567223,107.2318573,127.7310715,67.26920319,58.64762878,49.60455322
29/03/2019,24.58223915,34.91858292,30.37160683,37.88924026,36.06603241,35.67216492,35.93457794,23.01857185,22.20005798,107.8128128,123.9194565,63.88976669,57.77917862,49.56740952
30/04/2019,25.37281227,36.47546768,31.76646233,39.5072937,37.44126511,37.0003891,37.19394684,24.05225563,23.05954742,111.9590759,128.2705841,65.95576477,60.79247284,51.32600403
31/05/2019,21.69914246,32.36569214,29.33024025,35.78000641,34.29372025,34.32497025,34.51424026,22.57830238,21.82892227,103.7425995,116.5380859,57.26301193,53.83946609,47.76076889
28/06/2019,23.40403557,34.8300209,31.56630135,38.6469574,36.64208221,36.89949799,37.24093246,24.14016724,23.11953354,111.5411301,124.5268936,61.67964935,59.5797348,51.54275513
31/07/2019,23.46808815,34.8882637,32.35354233,38.80154037,37.15735626,37.47203827,37.66943741,24.72684097,23.1097393,112.8416824,125.9800797,61.60151291,59.61884689,52.36349869
