Date,DWAS,DWPP,FDMO,FV,FVC,JMOM,MMTM,MTUM,ONEO,PDP,PEZ,PFI,PRN,PSL,PTF,PTH,PUI,PXI,PYZ,SPMO,XMMO,XSMO
29/11/2013,565057511,0,0,0,0,0,11622641,184109318,0,1122836234,24738850,26103363,117171704,39562160,36350552,85379084,38274020,165502924,80920347,0,87952433,28870222
31/12/2013,637116221,0,0,0,0,0,11828347,194948846,0,1190857220,24796576,27781813,128846283,39774137,38987581,90066760,38191567,172275668,84141212,0,90041486,29521047
31/01/2014,645050998,0,0,0,0,0,11472220,199347006,0,1205926686,23492199,30173225,163571099,37707110,37942071,93131823,38374811,171483328,76212452,0,87980217,29011776
28/02/2014,649909984,0,0,0,0,0,12039116,228209106,0,1297076329,40203166,31276791,151510675,48940181,40001399,114610212,39448133,171611921,83547068,0,93705003,30532496
31/03/2014,657381562,0,0,102718474,0,0,11985599,241210244,0,1323760589,38791753,33114862,169372824,42505464,51911705,122238606,40166946,196442076,92379158,0,91845987,30582940
30/04/2014,514450433,0,0,183774660,0,0,19856200,248029749,0,1260458045,45754712,36168447,169622230,38738417,53525213,108827676,41601213,214440743,94190028,0,91556920,29872211
30/05/2014,444846664,0,0,228100462,0,0,12241014,267224302,0,1258406159,47749867,36207846,144121127,37822792,57085336,78791380,42377118,219609388,94480280,0,92971236,29909744
30/06/2014,487085619,0,0,331582320,0,0,12508480,303559283,0,1283016464,51247030,36543975,146580878,39191312,61553375,83321033,44392868,260645368,96909927,0,94070157,31203444
31/07/2014,424551003,0,0,378520139,0,0,12278925,312781331,0,1252980353,49369935,33486621,136781326,37431894,58295407,78090741,41772526,257361591,95281876,0,93208361,29842780
29/08/2014,416291912,0,0,479411822,0,0,12790451,327303104,0,1307640343,51867021,35073808,136074728,40324460,61629081,81411893,41471990,279092290,109937528,0,93314968,30928071
30/09/2014,359137997,0,0,567068327,0,0,16675822,363367811,0,1313381333,48842447,32690999,130452569,40112099,58846063,79147281,39548344,245953876,118463706,0,89339600,29396947
31/10/2014,300157655,0,0,802104943,0,0,17092381,418231468,0,1437368116,52265350,34615329,119444867,41640228,66763610,113623252,42143503,212899566,105836621,0,88377482,30349947
28/11/2014,279930977,0,0,1072617503,0,0,17591102,471861925,0,1586459579,59754445,44296695,115344085,43143872,74469288,131212107,42302911,176554631,96881058,0,88942891,30442381
31/12/2014,290778139,0,0,1292550335,0,0,17420890,482241597,0,1608012961,64675682,44531510,116003519,65836230,59505449,137492787,41309875,156988200,91787921,0,87845037,30460399
30/01/2015,295904459,0,0,1657027249,0,0,16948848,533366733,0,1645106734,69636345,41450379,109135409,78449227,54761106,141627739,42243306,144313876,85160281,0,85544230,29961092
27/02/2015,346512714,0,0,2140873538,0,0,17855931,590780714,0,1804184224,82846129,39245514,112152461,85794804,54911925,158094292,40135731,163438876,82782702,0,89579196,31655239
31/03/2015,468753979,0,0,2657846915,0,0,17597897,596217727,0,2018458059,101753462,52627924,139962067,94185617,79974412,220927500,36328477,166180316,78496435,0,90225069,32021538
30/04/2015,418858461,0,0,2998239454,0,0,17479942,608334021,0,1871780254,96462883,38446597,112413821,97713412,64587729,178802447,34893421,183177683,78082098,0,87870438,32790644
29/05/2015,421846135,0,0,3391194934,0,0,17924398,832863558,0,1877067516,99556014,35601205,118497264,63414900,128731104,201726609,33381720,182973165,78930419,0,88363786,33341887
30/06/2015,430879080,0,0,3770279120,0,0,17610859,649587377,0,2001674038,114680442,33447765,129423549,58916725,170064821,256778182,30088980,170370145,74493844,0,86514082,33836178
31/07/2015,463991798,0,0,4384649793,0,0,18134007,785886258,0,1985748152,141055084,35026771,150265423,153487315,102432238,257119426,28281067,145934259,71368305,0,88581642,34534178
31/08/2015,437116699,0,0,4283515050,0,0,17007324,812260658,0,1833651400,160726277,32584476,152573230,193240374,84034286,250022770,26564306,138093767,67655569,0,82107115,30973890
30/09/2015,420585555,0,0,4066787455,0,0,12401858,859289741,0,1806760322,172276514,30956916,151546404,223440630,75269704,230327397,27240846,122520132,60630540,0,78009395,29048368
30/10/2015,416310360,0,0,4365456060,0,0,13347604,980232618,0,1947074093,260968543,32470895,72385012,334652802,206371122,233624431,28039223,134454012,65663721,2606377,82664085,30587662
30/11/2015,447698383,0,0,4671401642,0,0,13438877,1043968988,0,2036309866,276434704,33085835,71814437,346059136,250529717,252440102,26570577,131704571,64802430,2614595,83080592,31906683
31/12/2015,421770820,0,0,4810725007,0,0,13226119,1121005767,331934839,2057749122,281730347,32135577,55579288,366157065,258003828,259217745,26704326,110643966,55931924,2607469,76108137,30462099
29/01/2016,243467203,0,0,3828174519,0,0,16826785,1160770612,314467494,1600529166,225579776,29971737,50292944,347937179,216611677,194733852,33945191,97997594,46480864,2483187,64664741,26868756
29/02/2016,184898952,0,0,3311163391,0,0,12499534,1093206524,319542612,1396971754,211894963,27972611,46303743,328078157,189459931,77457808,169240863,92946289,47141584,2470735,63203878,24527116
31/03/2016,181647700,0,0,3413466677,5049827,0,17648001,1176819863,340899713,1680115348,250043387,36344973,52070979,370407491,197125837,75954380,229753351,122749943,60182480,2589824,66300942,26117365
